life_insured_age,gender,smoker_status,target_retirement_age,premium_payment_term,income_payout_period,guaranteed_monthly_income_basis,estimation_method,anchor_ages,proxy_slope_keys,premium_rate_per_10_gmi,estimated_annual_premium_for_gmi_1000,estimated_single_premium_for_gmi_1000,estimated_total_premiums_paid_for_gmi_1000,cash_bonus_rate_iirr_300,cash_bonus_rate_iirr_425,estimated_non_guaranteed_monthly_income_iirr_300_for_gmi_1000,estimated_non_guaranteed_monthly_income_iirr_425_for_gmi_1000,estimated_total_monthly_income_iirr_300_for_gmi_1000,estimated_total_monthly_income_iirr_425_for_gmi_1000,estimated_total_benefits_iirr_300_for_gmi_1000,estimated_total_benefits_iirr_425_for_gmi_1000,estimated_total_illustrated_yield_maturity_iirr_300_pct_pa,estimated_total_illustrated_yield_maturity_iirr_425_pct_pa,source_pdfs
43,Male,Non-Smoker,65,single,20,1000,interpolated,40;45,,2007.018,,200701.8,200701.8,0.843046,1.694098,843.05,1694.1,1843.05,2694.1,442330.8,646583.4,2.52,3.77,PI_20260611002721437.pdf;PI_20260611002209718.pdf
43,Male,Non-Smoker,65,single,lifetime,1000,interpolated,40;45,,3529.442,,352944.2,352944.2,1.179614,2.410012,1179.61,2410.01,2179.61,3410.01,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
43,Male,Non-Smoker,65,5,10,1000,interpolated,40;45,,203.85,20385.0,,101925.0,0.54556,1.091962,545.56,1091.96,1545.56,2091.96,185467.0,251035.0,2.418,3.668,PI_20260610232957588.pdf;PI_20260610235358883.pdf
43,Male,Non-Smoker,65,5,15,1000,interpolated,40;45,,285.178,28517.8,,142589.0,0.564664,1.178112,564.66,1178.11,1564.66,2178.11,281639.2,392059.6,2.502,3.752,PI_20260610233012578.pdf;PI_20260610235344016.pdf
43,Male,Non-Smoker,65,5,20,1000,interpolated,40;45,,371.902,37190.2,,185951.0,0.627664,1.320014,627.66,1320.01,1627.66,2320.01,390639.2,556803.2,2.52,3.77,PI_20260610233026759.pdf;PI_20260610235330765.pdf
43,Male,Non-Smoker,65,5,lifetime,1000,interpolated,40;45,,712.908,71290.8,,356454.0,1.056212,2.141882,1056.21,2141.88,2056.21,3141.88,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
43,Male,Non-Smoker,65,10,5,1000,interpolated,40;45,,55.34606,5534.61,,55346.06,0.37728,0.76656,377.28,766.56,1377.28,1766.56,82636.0,105993.0,1.98,3.23,PI_20260610233726034.pdf;PI_20260610235921002.pdf
43,Male,Non-Smoker,65,10,10,1000,interpolated,40;45,,104.79406,10479.41,,104794.06,0.47108,0.934314,471.08,934.31,1471.08,1934.31,176529.0,232117.6,2.336,3.586,PI_20260610233711769.pdf;PI_20260610235908656.pdf
43,Male,Non-Smoker,65,10,15,1000,interpolated,40;45,,146.24606,14624.61,,146246.06,0.493328,1.018148,493.33,1018.15,1493.33,2018.15,268798.4,363266.4,2.454,3.704,PI_20260610233655245.pdf;PI_20260610235854568.pdf
43,Male,Non-Smoker,65,10,20,1000,interpolated,40;45,,190.8301,19083.01,,190830.1,0.568732,1.174114,568.73,1174.11,1568.73,2174.11,376495.6,521787.2,2.512,3.762,PI_20260610233640429.pdf;PI_20260610235810971.pdf
43,Male,Non-Smoker,65,10,lifetime,1000,interpolated,40;45,,361.00206,36100.21,,361002.06,0.950028,1.907312,950.03,1907.31,1950.03,2907.31,,,,,PI_20260610233623014.pdf;PI_20260610235756677.pdf
43,Male,Non-Smoker,65,15,5,1000,interpolated,40;45,,37.256,3725.6,,55884.0,0.309964,0.633198,309.96,633.2,1309.96,1633.2,78597.6,97991.4,1.89,3.14,PI_20260610234411907.pdf;PI_20260611000839195.pdf;PI_20260611001358706.pdf
43,Male,Non-Smoker,65,15,10,1000,interpolated,40;45,,70.946,7094.6,,106419.0,0.35798,0.741914,357.98,741.91,1357.98,1741.91,162957.0,209029.6,2.114,3.364,PI_20260610234426141.pdf;PI_20260611000855645.pdf;PI_20260611001345779.pdf
43,Male,Non-Smoker,65,15,15,1000,interpolated,40;45,,102.704,10270.4,,154056.0,0.4266,0.877712,426.6,877.71,1426.6,1877.71,256788.0,337987.6,2.278,3.528,PI_20260610234442077.pdf;PI_20260611001330671.pdf
43,Male,Non-Smoker,65,15,20,1000,interpolated,40;45,,134.828,13482.8,,202242.0,0.489446,1.009382,489.45,1009.38,1489.45,2009.38,357466.8,482251.6,2.304,3.554,PI_20260610234457507.pdf;PI_20260611001317465.pdf
43,Male,Non-Smoker,65,15,lifetime,1000,interpolated,40;45,,243.616,24361.6,,365424.0,0.78245,1.589248,782.45,1589.25,1782.45,2589.25,,,,,PI_20260610234513588.pdf;PI_20260611001303577.pdf
43,Male,Non-Smoker,65,20,5,1000,interpolated,40;45,,28.228,2822.8,,56456.0,0.232298,0.497296,232.3,497.3,1232.3,1497.3,73937.4,89837.4,1.706,2.956,PI_20260610234948038.pdf;PI_20260611001551247.pdf
43,Male,Non-Smoker,65,20,10,1000,interpolated,40;45,,55.01806,5501.81,,110036.12,0.324714,0.65636,324.71,656.36,1324.71,1656.36,158965.6,198763.0,2.056,3.306,PI_20260610234932568.pdf;PI_20260611001615743.pdf
43,Male,Non-Smoker,65,20,15,1000,interpolated,40;45,,81.536,8153.6,,163072.0,0.37941,0.773298,379.41,773.3,1379.41,1773.3,248293.0,319193.4,2.076,3.326,PI_20260610234916293.pdf;PI_20260611001629971.pdf
43,Male,Non-Smoker,65,20,20,1000,interpolated,40;45,,107.382,10738.2,,214764.0,0.439812,0.89796,439.81,897.96,1439.81,1897.96,345554.6,455510.0,2.106,3.356,PI_20260610234902526.pdf;PI_20260611001643667.pdf
43,Male,Non-Smoker,65,20,lifetime,1000,interpolated,40;45,,184.966,18496.6,,369932.0,0.621212,1.30408,621.21,1304.08,1621.21,2304.08,,,,,PI_20260610234845576.pdf;PI_20260611001700520.pdf
43,Male,Non-Smoker,70,single,10,1000,interpolated,40;45,,981.42,,98142.0,98142.0,0.834478,1.704732,834.48,1704.73,1834.48,2704.73,220137.0,324567.6,2.55,3.8,PI_20260611002759246.pdf;PI_20260611002246017.pdf
43,Male,Non-Smoker,70,single,15,1000,interpolated,40;45,,1449.384,,144938.4,144938.4,0.948762,1.948628,948.76,1948.63,1948.76,2948.63,350776.6,530752.4,2.602,3.852,PI_20260611002810349.pdf;PI_20260611002257162.pdf
43,Male,Non-Smoker,70,single,20,1000,interpolated,40;45,,1899.968,,189996.8,189996.8,1.03585,2.15465,1035.85,2154.65,2035.85,3154.65,488604.0,757116.0,2.608,3.858,PI_20260611002822242.pdf;PI_20260611002346458.pdf
43,Male,Non-Smoker,70,single,lifetime,1000,interpolated,40;45,,2999.396,,299939.6,299939.6,1.39093,2.8904,1390.93,2890.4,2390.93,3890.4,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
43,Male,Non-Smoker,70,5,10,1000,interpolated,40;45,,185.628,18562.8,,92814.0,0.643896,1.365078,643.9,1365.08,1643.9,2365.08,197267.4,283809.0,2.532,3.782,PI_20260610233143210.pdf;PI_20260610235415629.pdf
43,Male,Non-Smoker,70,5,15,1000,interpolated,40;45,,271.686,27168.6,,135843.0,0.73563,1.561312,735.63,1561.31,1735.63,2561.31,312413.0,461035.6,2.602,3.852,PI_20260610233128096.pdf;PI_20260610235429666.pdf
43,Male,Non-Smoker,70,5,20,1000,interpolated,40;45,,353.708,35370.8,,176854.0,0.801196,1.725148,801.2,1725.15,1801.2,2725.15,432286.8,654035.4,2.608,3.858,PI_20260610233113456.pdf;PI_20260610235443554.pdf
43,Male,Non-Smoker,70,5,lifetime,1000,interpolated,40;45,,605.922,60592.2,,302961.0,1.2925,2.641946,1292.5,2641.95,2292.5,3641.95,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
43,Male,Non-Smoker,70,10,5,1000,interpolated,40;45,,54.23204,5423.2,,54232.04,0.58866,1.16568,588.66,1165.68,1588.66,2165.68,95319.0,129940.0,2.248,3.498,PI_20260610233742614.pdf;PI_20260610235936106.pdf
43,Male,Non-Smoker,70,10,10,1000,interpolated,40;45,,94.88804,9488.8,,94888.04,0.552628,1.17195,552.63,1171.95,1552.63,2171.95,186315.0,260634.0,2.47,3.72,PI_20260610233757093.pdf;PI_20260610235949600.pdf
43,Male,Non-Smoker,70,10,15,1000,interpolated,40;45,,138.78004,13878.0,,138780.04,0.64756,1.36585,647.56,1365.85,1647.56,2365.85,296560.0,425853.0,2.564,3.814,PI_20260610233811472.pdf;PI_20260611000003719.pdf
43,Male,Non-Smoker,70,10,20,1000,interpolated,40;45,,180.56404,18056.4,,180564.04,0.71723,1.527078,717.23,1527.08,1717.23,2527.08,412135.0,606498.4,2.588,3.838,PI_20260610233915893.pdf;PI_20260611000023179.pdf
43,Male,Non-Smoker,70,10,lifetime,1000,interpolated,40;45,,306.784,30678.4,,306784.0,1.165762,2.349482,1165.76,2349.48,2165.76,3349.48,,,,,PI_20260610233951518.pdf;PI_20260611000039412.pdf
43,Male,Non-Smoker,70,15,5,1000,interpolated,40;45,,36.504,3650.4,,54756.0,0.500112,0.991914,500.11,991.91,1500.11,1991.91,90006.0,119514.6,2.176,3.426,PI_20260610234639073.pdf;PI_20260611001414414.pdf
43,Male,Non-Smoker,70,15,10,1000,interpolated,40;45,,64.546,6454.6,,96819.0,0.451814,0.978728,451.81,978.73,1451.81,1978.73,174217.6,237447.0,2.34,3.59,PI_20260610234622503.pdf;PI_20260611001427450.pdf
43,Male,Non-Smoker,70,15,15,1000,interpolated,40;45,,94.498,9449.8,,141747.0,0.5121,1.113646,512.1,1113.65,1512.1,2113.65,272178.0,380455.8,2.38,3.63,PI_20260610234604354.pdf;PI_20260611001448485.pdf
43,Male,Non-Smoker,70,15,20,1000,interpolated,40;45,,123.23,12323.0,,184845.0,0.586996,1.27765,587.0,1277.65,1587.0,2277.65,380878.8,546636.0,2.442,3.692,PI_20260610234548480.pdf;PI_20260611001503783.pdf
43,Male,Non-Smoker,70,15,lifetime,1000,interpolated,40;45,,206.9,20690.0,,310350.0,0.963898,1.96705,963.9,1967.05,1963.9,2967.05,,,,,PI_20260610234533727.pdf;PI_20260611001521266.pdf
43,Male,Non-Smoker,70,20,5,1000,interpolated,40;45,,27.65,2765.0,,55300.0,0.406262,0.817612,406.26,817.61,1406.26,1817.61,84375.0,109056.0,2.056,3.306,PI_20260610235003364.pdf;RRP missing/PI_20260611005639488.pdf;PI_20260611001722547.pdf
43,Male,Non-Smoker,70,20,10,1000,interpolated,40;45,,52.306,5230.6,,104612.0,0.476232,0.963078,476.23,963.08,1476.23,1963.08,177147.6,235569.0,2.314,3.564,RRP missing/PI_20260611005652260.pdf;PI_20260611001736237.pdf
43,Male,Non-Smoker,70,20,15,1000,interpolated,40;45,,77.30804,7730.8,,154616.08,0.542662,1.10731,542.66,1107.31,1542.66,2107.31,277678.6,379315.0,2.332,3.582,RRP missing/PI_20260611005705183.pdf;PI_20260611001749984.pdf
43,Male,Non-Smoker,70,20,20,1000,interpolated,40;45,,101.30804,10130.8,,202616.08,0.613998,1.25658,614.0,1256.58,1614.0,2256.58,387359.4,541579.0,2.364,3.614,RRP missing/PI_20260611005719222.pdf;PI_20260611001810299.pdf
43,Male,Non-Smoker,70,20,lifetime,1000,interpolated,40;45,,157.21,15721.0,,314420.0,0.835446,1.707898,835.45,1707.9,1835.45,2707.9,,,,,RRP missing/PI_20260611005734318.pdf;PI_20260611001824907.pdf
44,Male,Non-Smoker,55,single,10,1000,interpolated,40;45,,1124.868,,112486.8,112486.8,0.225896,0.489546,225.9,489.55,1225.9,1489.55,147107.0,178745.0,1.652,2.902,PI_20260611002552100.pdf;PI_20260611002047138.pdf
44,Male,Non-Smoker,55,single,15,1000,interpolated,40;45,,1670.162,,167016.2,167016.2,0.289328,0.611532,289.33,611.53,1289.33,1611.53,232078.4,290075.6,1.774,3.024,PI_20260611002541387.pdf;PI_20260611002032772.pdf
44,Male,Non-Smoker,55,single,20,1000,interpolated,40;45,,2196.074,,219607.4,219607.4,0.362594,0.747732,362.59,747.73,1362.59,1747.73,327022.2,419455.6,1.92,3.17,PI_20260611002530509.pdf;PI_20260611002020560.pdf
44,Male,Non-Smoker,55,single,lifetime,1000,interpolated,40;45,,4649.53,,464953.0,464953.0,0.5979,1.294844,597.9,1294.84,1597.9,2294.84,,,,,PI_20260611002519276.pdf;PI_20260611002007234.pdf
44,Male,Non-Smoker,55,5,10,1000,interpolated,40;45,,226.824,22682.4,,113412.0,0.146596,0.36298,146.6,362.98,1146.6,1362.98,137591.0,163557.0,1.326,2.576,PI_20260610232823308.pdf;PI_20260610235108912.pdf
44,Male,Non-Smoker,55,5,15,1000,interpolated,40;45,,336.784,33678.4,,168392.0,0.21015,0.47805,210.15,478.05,1210.15,1478.05,217827.0,266049.0,1.522,2.772,PI_20260610232807393.pdf;PI_20260610235128612.pdf
44,Male,Non-Smoker,55,5,20,1000,interpolated,40;45,,441.34,44134.0,,220670.0,0.260428,0.57913,260.43,579.13,1260.43,1579.13,302502.4,378991.0,1.654,2.904,PI_20260610232751428.pdf;PI_20260610235142517.pdf
44,Male,Non-Smoker,55,5,lifetime,1000,interpolated,40;45,,940.618,94061.8,,470309.0,0.47491,1.080366,474.91,1080.37,1474.91,2080.37,,,,,PI_20260610232724610.pdf;PI_20260610235158142.pdf
44,Male,Non-Smoker,55,10,5,1000,interpolated,40;45,,57.8541,5785.41,,57854.1,0.02661,0.14435,26.61,144.35,1026.61,1144.35,61596.0,68661.0,0.59,1.768,PI_20260610233454841.pdf;PI_20260610235518591.pdf
44,Male,Non-Smoker,55,10,10,1000,interpolated,40;45,,114.516,11451.6,,114516.0,0.09181,0.26023,91.81,260.23,1091.81,1260.23,131017.0,151227.0,1.09,2.34,PI_20260610233440842.pdf;PI_20260610235535999.pdf
44,Male,Non-Smoker,55,10,15,1000,interpolated,40;45,,170.104,17010.4,,170104.0,0.152028,0.36773,152.03,367.73,1152.03,1367.73,207364.4,246191.0,1.354,2.604,PI_20260610233354388.pdf;PI_20260610235549271.pdf
44,Male,Non-Smoker,55,10,20,1000,interpolated,40;45,,222.91608,22291.61,,222916.08,0.181866,0.4411,181.87,441.1,1181.87,1441.1,283647.8,345864.0,1.426,2.676,PI_20260610233340499.pdf;PI_20260610235604533.pdf
44,Male,Non-Smoker,55,10,lifetime,1000,interpolated,40;45,,475.88,47588.0,,475880.0,0.324,0.831714,324.0,831.71,1324.0,1831.71,,,,,PI_20260610233326005.pdf;PI_20260610235621805.pdf
44,Male,Non-Smoker,60,single,10,1000,interpolated,40;45,,1098.92602,,109892.6,109892.6,0.41518,0.824746,415.18,824.75,1415.18,1824.75,169821.0,218969.0,2.072,3.322,PI_20260611002606265.pdf;PI_20260611002102372.pdf
44,Male,Non-Smoker,60,single,15,1000,interpolated,40;45,,1631.328,,163132.8,163132.8,0.504214,0.992944,504.21,992.94,1504.21,1992.94,270758.2,358729.2,2.172,3.422,PI_20260611002620428.pdf;PI_20260611002114684.pdf
44,Male,Non-Smoker,60,single,20,1000,interpolated,40;45,,2103.17,,210317.0,210317.0,0.553178,1.11323,553.18,1113.23,1553.18,2113.23,372762.4,507175.0,2.238,3.488,PI_20260611002632784.pdf;PI_20260611002125428.pdf
44,Male,Non-Smoker,60,single,lifetime,1000,interpolated,40;45,,4090.64408,,409064.41,409064.41,0.84368,1.747428,843.68,1747.43,1843.68,2747.43,,,,,PI_20260611002646256.pdf;PI_20260611002141455.pdf
44,Male,Non-Smoker,60,5,10,1000,interpolated,40;45,,221.264,22126.4,,110632.0,0.353678,0.707096,353.68,707.1,1353.68,1707.1,162441.2,204851.0,2.016,3.266,PI_20260610232848089.pdf;PI_20260610235214427.pdf
44,Male,Non-Smoker,60,5,15,1000,interpolated,40;45,,322.842,32284.2,,161421.0,0.421946,0.840382,421.95,840.38,1421.95,1840.38,255949.8,331268.6,2.172,3.422,PI_20260610232907656.pdf;PI_20260610235229251.pdf
44,Male,Non-Smoker,60,5,20,1000,interpolated,40;45,,412.684,41268.4,,206342.0,0.453996,0.927928,454.0,927.93,1454.0,1927.93,348958.8,462702.4,2.23,3.48,PI_20260610232921970.pdf;PI_20260610235242161.pdf
44,Male,Non-Smoker,60,5,lifetime,1000,interpolated,40;45,,826.25,82625.0,,413125.0,0.779314,1.59145,779.31,1591.45,1779.31,2591.45,,,,,PI_20260610232937082.pdf;PI_20260610235259303.pdf
44,Male,Non-Smoker,60,10,5,1000,interpolated,40;45,,56.688,5668.8,,56688.0,0.16468,0.388016,164.68,388.02,1164.68,1388.02,69880.0,83280.8,1.452,2.702,PI_20260610233509661.pdf;PI_20260610235640379.pdf
44,Male,Non-Smoker,60,10,10,1000,interpolated,40;45,,112.2101,11221.01,,112210.1,0.27793,0.566544,277.93,566.54,1277.93,1566.54,153351.0,187985.0,1.866,3.116,PI_20260610233525371.pdf;PI_20260610235655908.pdf
44,Male,Non-Smoker,60,10,15,1000,interpolated,40;45,,163.6941,16369.41,,163694.1,0.350366,0.697814,350.37,697.81,1350.37,1697.81,243065.8,305606.2,2.094,3.344,PI_20260610233539267.pdf;PI_20260610235710040.pdf
44,Male,Non-Smoker,60,10,20,1000,interpolated,40;45,,209.6301,20963.01,,209630.1,0.382616,0.783164,382.62,783.16,1382.62,1783.16,331827.8,427959.2,2.164,3.414,PI_20260610233553543.pdf;PI_20260610235724523.pdf
44,Male,Non-Smoker,60,10,lifetime,1000,interpolated,40;45,,418.37608,41837.61,,418376.08,0.662316,1.356766,662.32,1356.77,1662.32,2356.77,,,,,PI_20260610233607427.pdf;PI_20260610235740981.pdf
44,Male,Non-Smoker,60,15,5,1000,interpolated,40;45,,38.176,3817.6,,57264.0,0.07855,0.248382,78.55,248.38,1078.55,1248.38,64713.0,74902.8,0.966,2.214,PI_20260610234353386.pdf;PI_20260611000823490.pdf
44,Male,Non-Smoker,60,15,10,1000,interpolated,40;45,,75.57,7557.0,,113355.0,0.164396,0.38946,164.4,389.46,1164.4,1389.46,139727.0,166735.0,1.442,2.692,PI_20260610234336514.pdf;PI_20260611000810114.pdf
44,Male,Non-Smoker,60,15,15,1000,interpolated,40;45,,111.488,11148.8,,167232.0,0.2337,0.512582,233.7,512.58,1233.7,1512.58,222066.0,272264.6,1.684,2.934,PI_20260610234319409.pdf;PI_20260611000746289.pdf
44,Male,Non-Smoker,60,15,20,1000,interpolated,40;45,,147.174,14717.4,,220761.0,0.30011,0.63606,300.11,636.06,1300.11,1636.06,312026.0,392654.0,1.818,3.068,PI_20260610234200464.pdf;PI_20260611000730113.pdf;PI_20260611001200767.pdf
44,Male,Non-Smoker,60,15,lifetime,1000,interpolated,40;45,,282.6,28260.0,,423900.0,0.46061,1.028844,460.61,1028.84,1460.61,2028.84,,,,,PI_20260610234143902.pdf;PI_20260611000703967.pdf;PI_20260611001217077.pdf
44,Male,Non-Smoker,65,single,10,1000,interpolated,40;45,,1052.208,,105220.8,105220.8,0.616716,1.21588,616.72,1215.88,1616.72,2215.88,194005.8,265905.0,2.374,3.624,PI_20260611002745617.pdf;PI_20260611002233997.pdf
44,Male,Non-Smoker,65,single,15,1000,interpolated,40;45,,1556.408,,155640.8,155640.8,0.728528,1.43181,728.53,1431.81,1728.53,2431.81,311134.4,437725.0,2.466,3.716,PI_20260611002732155.pdf;PI_20260611002221799.pdf
44,Male,Non-Smoker,65,single,20,1000,interpolated,40;45,,2032.114,,203211.4,203211.4,0.802728,1.601964,802.73,1601.96,1802.73,2601.96,432654.4,624471.2,2.49,3.74,PI_20260611002721437.pdf;PI_20260611002209718.pdf
44,Male,Non-Smoker,65,single,lifetime,1000,interpolated,40;45,,3545.836,,354583.6,354583.6,1.109682,2.258546,1109.68,2258.55,2109.68,3258.55,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
44,Male,Non-Smoker,65,5,10,1000,interpolated,40;45,,208.84,20884.0,,104420.0,0.52961,1.045646,529.61,1045.65,1529.61,2045.65,183553.0,245477.0,2.374,3.624,PI_20260610232957588.pdf;PI_20260610235358883.pdf
44,Male,Non-Smoker,65,5,15,1000,interpolated,40;45,,287.534,28753.4,,143767.0,0.522582,1.093596,522.58,1093.6,1522.58,2093.6,274064.6,376846.8,2.466,3.716,PI_20260610233012578.pdf;PI_20260610235344016.pdf
44,Male,Non-Smoker,65,5,20,1000,interpolated,40;45,,375.036,37503.6,,187518.0,0.586082,1.232882,586.08,1232.88,1586.08,2232.88,380659.6,535891.6,2.49,3.74,PI_20260610233026759.pdf;PI_20260610235330765.pdf
44,Male,Non-Smoker,65,5,lifetime,1000,interpolated,40;45,,716.454,71645.4,,358227.0,0.977896,1.986316,977.9,1986.32,1977.9,2986.32,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
44,Male,Non-Smoker,65,10,5,1000,interpolated,40;45,,55.56808,5556.81,,55568.08,0.33818,0.69436,338.18,694.36,1338.18,1694.36,80290.0,101661.0,1.92,3.17,PI_20260610233726034.pdf;PI_20260610235921002.pdf
44,Male,Non-Smoker,65,10,10,1000,interpolated,40;45,,107.57208,10757.21,,107572.08,0.46358,0.901282,463.58,901.28,1463.58,1901.28,175629.0,228153.8,2.298,3.548,PI_20260610233711769.pdf;PI_20260610235908656.pdf
44,Male,Non-Smoker,65,10,15,1000,interpolated,40;45,,147.70808,14770.81,,147708.08,0.459744,0.948614,459.74,948.61,1459.74,1948.61,262753.2,350750.2,2.422,3.672,PI_20260610233655245.pdf;PI_20260610235854568.pdf
44,Male,Non-Smoker,65,10,20,1000,interpolated,40;45,,192.7501,19275.01,,192750.1,0.533866,1.098932,533.87,1098.93,1533.87,2098.93,368127.8,503743.6,2.486,3.736,PI_20260610233640429.pdf;PI_20260610235810971.pdf
44,Male,Non-Smoker,65,10,lifetime,1000,interpolated,40;45,,362.91608,36291.61,,362916.08,0.880594,1.770196,880.59,1770.2,1880.59,2770.2,,,,,PI_20260610233623014.pdf;PI_20260610235756677.pdf
44,Male,Non-Smoker,65,15,5,1000,interpolated,40;45,,37.408,3740.8,,56112.0,0.268232,0.560764,268.23,560.76,1268.23,1560.76,76093.8,93645.2,1.8,3.05,PI_20260610234411907.pdf;PI_20260611000839195.pdf;PI_20260611001358706.pdf
44,Male,Non-Smoker,65,15,10,1000,interpolated,40;45,,72.668,7266.8,,109002.0,0.33953,0.697082,339.53,697.08,1339.53,1697.08,160743.0,203649.8,2.032,3.282,PI_20260610234426141.pdf;PI_20260611000855645.pdf;PI_20260611001345779.pdf
44,Male,Non-Smoker,65,15,15,1000,interpolated,40;45,,104.792,10479.2,,157188.0,0.4093,0.831146,409.3,831.15,1409.3,1831.15,253674.0,329605.8,2.234,3.484,PI_20260610234442077.pdf;PI_20260611001330671.pdf
44,Male,Non-Smoker,65,15,20,1000,interpolated,40;45,,137.744,13774.4,,206616.0,0.472678,0.962316,472.68,962.32,1472.68,1962.32,353442.4,470955.8,2.262,3.512,PI_20260610234457507.pdf;PI_20260611001317465.pdf
44,Male,Non-Smoker,65,15,lifetime,1000,interpolated,40;45,,244.828,24482.8,,367242.0,0.72685,1.475914,726.85,1475.91,1726.85,2475.91,,,,,PI_20260610234513588.pdf;PI_20260611001303577.pdf
44,Male,Non-Smoker,65,20,5,1000,interpolated,40;45,,28.344,2834.4,,56688.0,0.192314,0.429478,192.31,429.48,1192.31,1429.48,71538.2,85768.2,1.588,2.838,PI_20260610234948038.pdf;PI_20260611001551247.pdf
44,Male,Non-Smoker,65,20,10,1000,interpolated,40;45,,55.68408,5568.41,,111368.16,0.296982,0.60051,296.98,600.51,1296.98,1600.51,155637.8,192061.0,1.988,3.238,PI_20260610234932568.pdf;PI_20260611001615743.pdf
44,Male,Non-Smoker,65,20,15,1000,interpolated,40;45,,82.618,8261.8,,165236.0,0.34966,0.713064,349.66,713.06,1349.66,1713.06,242938.0,308351.2,2.008,3.258,PI_20260610234916293.pdf;PI_20260611001629971.pdf
44,Male,Non-Smoker,65,20,20,1000,interpolated,40;45,,108.936,10893.6,,217872.0,0.407696,0.83231,407.7,832.31,1407.7,1832.31,337846.8,439754.0,2.038,3.288,PI_20260610234902526.pdf;PI_20260611001643667.pdf
44,Male,Non-Smoker,65,20,lifetime,1000,interpolated,40;45,,185.948,18594.8,,371896.0,0.561896,1.19333,561.9,1193.33,1561.9,2193.33,,,,,PI_20260610234845576.pdf;PI_20260611001700520.pdf
44,Male,Non-Smoker,70,single,10,1000,interpolated,40;45,,988.24,,98824.0,98824.0,0.788194,1.603616,788.19,1603.62,1788.19,2603.62,214583.0,312433.8,2.53,3.78,PI_20260611002759246.pdf;PI_20260611002246017.pdf
44,Male,Non-Smoker,70,single,15,1000,interpolated,40;45,,1459.932,,145993.2,145993.2,0.908046,1.851894,908.05,1851.89,1908.05,2851.89,343447.8,513340.2,2.596,3.846,PI_20260611002810349.pdf;PI_20260611002257162.pdf
44,Male,Non-Smoker,70,single,20,1000,interpolated,40;45,,1915.044,,191504.4,191504.4,0.9963,2.05445,996.3,2054.45,1996.3,3054.45,479112.0,733068.0,2.604,3.854,PI_20260611002822242.pdf;PI_20260611002346458.pdf
44,Male,Non-Smoker,70,single,lifetime,1000,interpolated,40;45,,3013.328,,301332.8,301332.8,1.33538,2.7507,1335.38,2750.7,2335.38,3750.7,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
44,Male,Non-Smoker,70,5,10,1000,interpolated,40;45,,187.284,18728.4,,93642.0,0.603778,1.279494,603.78,1279.49,1603.78,2279.49,192453.2,273539.0,2.506,3.756,PI_20260610233143210.pdf;PI_20260610235415629.pdf
44,Male,Non-Smoker,70,5,15,1000,interpolated,40;45,,274.728,27472.8,,137364.0,0.70723,1.486946,707.23,1486.95,1707.23,2486.95,307301.0,447649.8,2.596,3.846,PI_20260610233128096.pdf;PI_20260610235429666.pdf
44,Male,Non-Smoker,70,5,20,1000,interpolated,40;45,,358.304,35830.4,,179152.0,0.775178,1.651614,775.18,1651.61,1775.18,2651.61,426042.4,636387.2,2.604,3.854,PI_20260610233113456.pdf;PI_20260610235443554.pdf
